year,race_name,driverRef,constructor_name,grid,qualifying_pos,grid_penalty,positionOrder,driver_points_pre_race,driver_pos_pre_race,driver_form,team_form,constructor_points_pre_race,top3,top10,DNF,pos_gain_loss,circuit_passability,driver_track_history,team_history
2024,Azerbaijan Grand Prix,hulkenberg,Haas F1 Team,12,13,-1,11,22.0,11.0,13.56718161730625,13.520172852221693,29.0,0,0,0,1,-0.57,16.333333333333332,14.390243902439025
2024,Azerbaijan Grand Prix,gasly,Alpine F1 Team,18,20,-2,12,8.0,14.0,13.595023182299736,13.642241738902824,13.0,0,0,0,6,-0.57,9.25,10.056818181818182
2024,Azerbaijan Grand Prix,ricciardo,RB F1 Team,14,15,-1,13,12.0,13.0,12.046272153475485,13.966540903263155,34.0,0,0,0,1,-0.57,11.0,12.0
2024,Azerbaijan Grand Prix,zhou,Sauber,17,18,-1,14,0.0,19.0,18.21233337213003,17.274292606988865,0.0,0,0,0,3,-0.57,18.0,13.914634146341463
2024,Azerbaijan Grand Prix,ocon,Alpine F1 Team,0,19,-19,15,5.0,18.0,13.689460295505908,13.642241738902824,13.0,0,0,0,-15,-0.57,13.75,10.056818181818182
2024,Azerbaijan Grand Prix,bottas,Sauber,16,17,-1,16,0.0,22.0,16.32596107971739,17.274292606988865,0.0,0,0,0,0,-0.57,8.0,13.914634146341463
2024,Azerbaijan Grand Prix,perez,Red Bull,4,4,0,17,143.0,7.0,8.22445852919898,6.10418679421459,456.0,0,0,1,-13,-0.57,5.4,6.686991869918699
2024,Azerbaijan Grand Prix,sainz,Ferrari,3,3,0,18,184.0,5.0,5.120481261487173,4.634775901312833,425.0,0,0,1,-15,-0.57,9.6,6.703252032520325
2024,Azerbaijan Grand Prix,stroll,Aston Martin,13,14,-1,19,24.0,10.0,13.638358117139935,12.020045364579529,82.0,0,0,1,-6,-0.57,11.0,11.943181818181818
2024,Azerbaijan Grand Prix,tsunoda,RB F1 Team,11,12,-1,20,22.0,12.0,15.874013881170454,13.966540903263155,34.0,0,0,1,-9,-0.57,10.0,12.0
2024,Singapore Grand Prix,norris,McLaren,1,1,0,1,254.0,2.0,3.711380103001118,3.031724111004216,476.0,1,1,0,0,-0.25,5.5,10.74390243902439
2024,Singapore Grand Prix,max_verstappen,Red Bull,2,2,0,2,313.0,1.0,4.288740818713485,7.572932091838216,456.0,1,1,0,0,-0.25,7.75,6.686991869918699
2024,Singapore Grand Prix,piastri,McLaren,5,5,0,3,222.0,4.0,2.352068119007314,3.031724111004216,516.0,1,1,0,2,-0.25,12.0,10.74390243902439
2024,Singapore Grand Prix,russell,Mercedes,4,4,0,4,143.0,7.0,7.45442776397215,6.672521608216403,309.0,0,1,0,0,-0.25,17.0,4.199186991869919
2024,Singapore Grand Prix,leclerc,Ferrari,9,9,0,5,235.0,3.0,3.505464979025497,6.244344594892016,425.0,0,1,0,4,-0.25,4.333333333333333,6.703252032520325
2024,Singapore Grand Prix,hamilton,Mercedes,3,3,0,6,166.0,6.0,5.890615452460654,6.672521608216403,329.0,0,1,0,-3,-0.25,3.75,4.199186991869919
2024,Singapore Grand Prix,sainz,Ferrari,10,10,0,7,184.0,5.0,8.984341903541061,6.244344594892016,441.0,0,1,0,3,-0.25,6.75,6.703252032520325
2024,Singapore Grand Prix,alonso,Aston Martin,7,7,0,8,58.0,9.0,9.081211627341863,12.1640318861677,82.0,0,1,0,-1,-0.25,14.0,11.943181818181818
2024,Singapore Grand Prix,hulkenberg,Haas F1 Team,6,6,0,9,22.0,11.0,12.797026431624593,12.614120172460694,29.0,0,1,0,-3,-0.25,11.0,14.390243902439025
2024,Singapore Grand Prix,perez,Red Bull,13,13,0,10,143.0,8.0,10.85712336496295,7.572932091838216,475.0,0,1,0,3,-0.25,10.25,6.686991869918699
2024,Singapore Grand Prix,colapinto,Williams,12,12,0,11,4.0,19.0,9.647058823529411,11.78110075935956,16.0,0,0,0,1,-0.25,12.0,14.699186991869919
2024,Singapore Grand Prix,tsunoda,RB F1 Team,8,8,0,12,22.0,12.0,17.11181084264972,14.728350834643184,34.0,0,0,0,-4,-0.25,15.0,12.0
2024,Singapore Grand Prix,ocon,Alpine F1 Team,15,15,0,13,5.0,18.0,14.082622564452391,13.59956917841942,13.0,0,0,0,2,-0.25,15.333333333333334,10.056818181818182
2024,Singapore Grand Prix,stroll,Aston Martin,17,17,0,14,24.0,10.0,15.246852144993532,12.1640318861677,86.0,0,0,0,3,-0.25,10.25,11.943181818181818
2024,Singapore Grand Prix,zhou,Sauber,20,20,0,15,0.0,20.0,16.948632211099618,16.59041391437453,0.0,0,0,0,5,-0.25,20.0,13.914634146341463
2024,Singapore Grand Prix,bottas,Sauber,19,19,0,16,0.0,22.0,16.228172666859344,16.59041391437453,0.0,0,0,0,3,-0.25,5.75,13.914634146341463
2024,Singapore Grand Prix,gasly,Alpine F1 Team,18,18,0,17,8.0,15.0,13.116515792386442,13.59956917841942,13.0,0,0,0,1,-0.25,10.333333333333334,10.056818181818182
2024,Singapore Grand Prix,ricciardo,RB F1 Team,16,16,0,18,12.0,14.0,12.332445332842928,14.728350834643184,34.0,0,0,0,-2,-0.25,6.75,12.0
2024,Singapore Grand Prix,kevin_magnussen,Haas F1 Team,14,14,0,19,6.0,16.0,13.473164087137132,12.614120172460694,31.0,0,0,1,-5,-0.25,15.0,14.390243902439025
2024,Singapore Grand Prix,albon,Williams,11,11,0,20,12.0,13.0,10.589872207069009,11.78110075935956,16.0,0,0,1,-9,-0.25,11.5,14.699186991869919
2024,United States Grand Prix,leclerc,Ferrari,4,4,0,1,245.0,3.0,3.953825770780455,6.171041169753545,441.0,1,1,0,3,-0.4,6.5,6.703252032520325
2024,United States Grand Prix,sainz,Ferrari,3,3,0,2,190.0,5.0,8.389038791024559,6.171041169753545,496.0,1,1,0,1,-0.4,9.8,6.703252032520325
2024,United States Grand Prix,max_verstappen,Red Bull,2,2,0,3,331.0,1.0,3.6021181359401147,7.101052163849967,475.0,1,1,0,-1,-0.4,2.2,6.686991869918699
2024,United States Grand Prix,norris,McLaren,1,1,0,4,279.0,2.0,2.897965554215539,2.722206680639215,516.0,0,1,0,-3,-0.4,7.0,10.74390243902439
2024,United States Grand Prix,piastri,McLaren,5,5,0,5,237.0,4.0,2.5464478070628918,2.722206680639215,544.0,0,1,0,0,-0.4,12.0,10.74390243902439
2024,United States Grand Prix,russell,Mercedes,20,6,14,6,155.0,7.0,6.418098774969967,6.170764806292673,329.0,0,1,0,14,-0.4,12.0,4.199186991869919
2024,United States Grand Prix,perez,Red Bull,9,10,-1,7,144.0,8.0,10.599986191759822,7.101052163849967,504.0,0,1,0,2,-0.4,6.6,6.686991869918699
2024,United States Grand Prix,hulkenberg,Haas F1 Team,11,12,-1,8,24.0,10.0,11.65791777688886,13.029884385431483,31.0,0,1,0,3,-0.4,11.666666666666666,14.390243902439025
2024,United States Grand Prix,lawson,RB F1 Team,19,15,4,9,2.0,19.0,12.983412065919008,14.809978507863264,34.0,0,1,0,10,-0.4,12.0,12.0
2024,United States Grand Prix,colapinto,Williams,15,17,-2,10,4.0,19.0,10.2648401826484,12.896771241877415,16.0,0,1,0,5,-0.4,12.0,14.699186991869919
2024,United States Grand Prix,kevin_magnussen,Haas F1 Team,8,9,-1,11,6.0,17.0,15.131216369066966,13.029884385431483,38.0,0,0,0,-3,-0.4,15.75,14.390243902439025
2024,United States Grand Prix,gasly,Alpine F1 Team,6,7,-1,12,8.0,15.0,14.28156179643267,14.019698692381896,13.0,0,0,0,-6,-0.4,15.5,10.056818181818182
2024,United States Grand Prix,alonso,Aston Martin,7,8,-1,13,62.0,9.0,8.756847932623241,11.8148220979823,86.0,0,0,0,-6,-0.4,15.0,11.943181818181818
2024,United States Grand Prix,tsunoda,RB F1 Team,10,11,-1,14,22.0,12.0,15.578266613476982,14.809978507863264,36.0,0,0,0,-4,-0.4,9.5,12.0
2024,United States Grand Prix,stroll,Aston Martin,13,14,-1,15,24.0,11.0,14.87279626334136,11.8148220979823,86.0,0,0,0,-2,-0.4,13.6,11.943181818181818
2024,United States Grand Prix,albon,Williams,14,16,-2,16,12.0,13.0,13.412912342323128,12.896771241877415,17.0,0,0,0,-2,-0.4,9.0,14.699186991869919
2024,United States Grand Prix,bottas,Sauber,16,18,-2,17,0.0,22.0,16.15972082321958,16.26275617774839,0.0,0,0,0,-1,-0.4,7.2,13.914634146341463
2024,United States Grand Prix,ocon,Alpine F1 Team,12,13,-1,18,5.0,18.0,13.757835588331115,14.019698692381896,13.0,0,0,0,-6,-0.4,13.75,10.056818181818182
2024,United States Grand Prix,zhou,Sauber,18,20,-2,19,0.0,20.0,16.36404217557261,16.26275617774839,0.0,0,0,0,-1,-0.4,12.0,13.914634146341463
2024,United States Grand Prix,hamilton,Mercedes,17,19,-2,20,174.0,6.0,5.923430837615377,6.170764806292673,344.0,0,0,1,-3,-0.4,2.0,4.199186991869919
2024,Mexico City Grand Prix,sainz,Ferrari,1,1,0,1,215.0,5.0,6.4723259333833445,4.769728194295355,496.0,1,1,0,0,0.0,5.5,6.703252032520325
2024,Mexico City Grand Prix,norris,McLaren,3,3,0,2,297.0,2.0,3.228576035296167,3.2555449141437163,544.0,1,1,0,1,0.0,9.5,10.74390243902439
2024,Mexico City Grand Prix,leclerc,Ferrari,4,4,0,3,275.0,3.0,3.067677644611009,4.769728194295355,537.0,1,1,0,1,0.0,5.5,6.703252032520325
2024,Mexico City Grand Prix,hamilton,Mercedes,6,6,0,4,177.0,6.0,10.146403468410018,8.219536277493972,344.0,0,1,0,2,0.0,2.0,4.199186991869919
2024,Mexico City Grand Prix,russell,Mercedes,5,5,0,5,167.0,7.0,6.2926690865779245,8.219536277493972,366.0,0,1,0,0,0.0,10.0,4.199186991869919
2024,Mexico City Grand Prix,max_verstappen,Red Bull,2,2,0,6,354.0,1.0,3.421482614653091,6.47073623377804,504.0,0,1,0,-4,0.0,1.0,6.686991869918699
2024,Mexico City Grand Prix,kevin_magnussen,Haas F1 Team,7,7,0,7,8.0,15.0,13.891850669266807,11.970918597845976,38.0,0,1,0,0,0.0,17.0,14.390243902439025
2024,Mexico City Grand Prix,piastri,McLaren,17,17,0,8,247.0,4.0,3.2825137929912653,3.2555449141437163,566.0,0,1,0,9,0.0,12.0,10.74390243902439
2024,Mexico City Grand Prix,hulkenberg,Haas F1 Team,10,10,0,9,29.0,10.0,10.560541954747691,11.970918597845976,46.0,0,1,0,1,0.0,12.0,14.390243902439025
2024,Mexico City Grand Prix,gasly,Alpine F1 Team,8,8,0,10,8.0,16.0,13.597092952451256,14.313789215736533,13.0,0,1,0,-2,0.0,7.5,10.056818181818182
2024,Mexico City Grand Prix,stroll,Aston Martin,14,14,0,11,24.0,11.0,14.91095740134647,12.47037576075241,86.0,0,0,0,3,0.0,14.5,11.943181818181818
2024,Mexico City Grand Prix,colapinto,Williams,16,16,0,12,5.0,18.0,10.160284247927358,12.927739883116184,17.0,0,0,0,4,0.0,12.0,14.699186991869919
2024,Mexico City Grand Prix,ocon,Alpine F1 Team,0,19,-19,13,5.0,19.0,15.030485479021808,14.313789215736533,14.0,0,0,0,-13,0.0,10.5,10.056818181818182
2024,Mexico City Grand Prix,bottas,Sauber,15,15,0,14,0.0,23.0,16.41180468860154,16.784524082189254,0.0,0,0,0,1,0.0,12.5,13.914634146341463
2024,Mexico City Grand Prix,zhou,Sauber,19,20,-1,15,0.0,21.0,17.154829875336247,16.784524082189254,0.0,0,0,0,4,0.0,13.0,13.914634146341463
2024,Mexico City Grand Prix,lawson,RB F1 Team,12,12,0,16,2.0,20.0,11.629048983907763,13.815851760845264,36.0,0,0,0,-4,0.0,12.0,12.0
2024,Mexico City Grand Prix,perez,Red Bull,18,18,0,17,150.0,8.0,9.519989852902992,6.47073623377804,512.0,0,0,0,1,0.0,3.0,6.686991869918699
2024,Mexico City Grand Prix,alonso,Aston Martin,13,13,0,18,62.0,9.0,10.029794120158346,12.47037576075241,86.0,0,0,1,-5,0.0,14.0,11.943181818181818
2024,Mexico City Grand Prix,albon,Williams,9,9,0,19,12.0,13.0,14.18903898552752,12.927739883116184,17.0,0,0,1,-10,0.0,12.0,14.699186991869919
2024,Mexico City Grand Prix,tsunoda,RB F1 Team,11,11,0,20,22.0,12.0,15.104786418414935,13.815851760845264,36.0,0,0,1,-9,0.0,20.0,12.0
2024,São Paulo Grand Prix,max_verstappen,Red Bull,17,12,5,1,362.0,1.0,4.195038071585953,7.979515834343854,512.0,1,1,0,16,-1.0,4.0,6.686991869918699
2024,São Paulo Grand Prix,ocon,Alpine F1 Team,4,4,0,2,5.0,19.0,14.42133964527792,13.469652187667204,14.0,1,1,0,2,-1.0,8.0,10.056818181818182
2024,São Paulo Grand Prix,gasly,Alpine F1 Team,13,15,-2,3,9.0,16.0,12.517964730056493,13.469652187667204,49.0,1,1,0,10,-1.0,10.5,10.056818181818182
2024,São Paulo Grand Prix,russell,Mercedes,2,2,0,4,177.0,7.0,5.904868239620967,7.103675046126666,366.0,0,1,0,-2,-1.0,7.0,4.199186991869919
2024,São Paulo Grand Prix,leclerc,Ferrari,6,6,0,5,291.0,3.0,3.0473743448936155,3.938809476782143,537.0,0,1,0,1,-1.0,4.5,6.703252032520325
2024,São Paulo Grand Prix,norris,McLaren,1,1,0,6,315.0,2.0,2.8600031097223377,3.7788816031677706,566.0,0,1,0,-5,-1.0,14.0,10.74390243902439
2024,São Paulo Grand Prix,tsunoda,RB F1 Team,3,3,0,7,22.0,12.0,16.573350951043647,15.07209862043124,36.0,0,1,0,-4,-1.0,16.0,12.0
2024,São Paulo Grand Prix,piastri,McLaren,8,8,0,8,251.0,4.0,4.697760096613203,3.7788816031677706,593.0,0,1,0,0,-1.0,12.0,10.74390243902439
2024,São Paulo Grand Prix,lawson,RB F1 Team,5,5,0,9,2.0,20.0,13.058015855138862,15.07209862043124,44.0,0,1,0,-4,-1.0,12.0,12.0
2024,São Paulo Grand Prix,hamilton,Mercedes,14,16,-2,10,189.0,6.0,8.302481852632365,7.103675046126666,382.0,0,1,0,4,-1.0,1.5,4.199186991869919
2024,São Paulo Grand Prix,perez,Red Bull,12,13,-1,11,150.0,8.0,11.763993597101756,7.979515834343854,544.0,0,0,0,1,-1.0,5.5,6.686991869918699
2024,São Paulo Grand Prix,bearman,Haas F1 Team,15,17,-2,12,7.0,16.0,8.76470588235294,10.779642646845678,46.0,0,0,0,3,-1.0,12.0,14.390243902439025
2024,São Paulo Grand Prix,bottas,Sauber,11,11,0,13,0.0,23.0,15.688263056295272,16.0986195587686,0.0,0,0,0,-2,-1.0,6.0,13.914634146341463
2024,São Paulo Grand Prix,alonso,Aston Martin,9,9,0,14,62.0,9.0,12.42085663005894,13.079263222483428,86.0,0,0,0,-5,-1.0,7.0,11.943181818181818
2024,São Paulo Grand Prix,zhou,Sauber,19,20,-1,15,0.0,21.0,16.508380711060376,16.0986195587686,0.0,0,0,0,4,-1.0,12.0,13.914634146341463
2024,São Paulo Grand Prix,sainz,Ferrari,0,14,-14,16,240.0,5.0,4.8306274217020535,3.938809476782143,557.0,0,0,1,-16,-1.0,4.5,6.703252032520325
2024,São Paulo Grand Prix,colapinto,Williams,16,18,-2,17,5.0,18.0,10.82369910930006,13.69941815892449,17.0,0,0,1,-1,-1.0,12.0,14.699186991869919
2024,São Paulo Grand Prix,albon,Williams,7,7,0,18,12.0,14.0,15.632327740137082,13.69941815892449,17.0,0,0,1,-11,-1.0,15.0,14.699186991869919
2024,São Paulo Grand Prix,stroll,Aston Martin,10,10,0,19,24.0,11.0,13.737669814907916,13.079263222483428,86.0,0,0,1,-9,-1.0,15.0,11.943181818181818
2024,São Paulo Grand Prix,hulkenberg,Haas F1 Team,17,19,-2,20,31.0,10.0,10.092379222269026,10.779642646845678,46.0,0,0,1,-3,-1.0,12.0,14.390243902439025
2024,Las Vegas Grand Prix,russell,Mercedes,1,1,0,1,192.0,6.0,5.3334076429382895,7.072572525496453,382.0,1,1,0,0,0.0,12.0,4.199186991869919
2024,Las Vegas Grand Prix,hamilton,Mercedes,10,10,0,2,190.0,7.0,8.811737408054617,7.072572525496453,425.0,1,1,0,8,0.0,12.0,4.199186991869919
2024,Las Vegas Grand Prix,sainz,Ferrari,2,2,0,3,244.0,5.0,8.181440240556181,5.907167063600259,557.0,1,1,0,-1,0.0,12.0,6.703252032520325
2024,Las Vegas Grand Prix,leclerc,Ferrari,4,4,0,4,307.0,3.0,3.6331621693507183,5.907167063600259,584.0,0,1,0,0,0.0,12.0,6.703252032520325
2024,Las Vegas Grand Prix,max_verstappen,Red Bull,5,5,0,5,393.0,1.0,3.2365264407890195,7.385660954353815,544.0,0,1,0,0,0.0,12.0,6.686991869918699
2024,Las Vegas Grand Prix,norris,McLaren,6,6,0,6,331.0,2.0,3.802002382520792,4.745217333247226,593.0,0,1,0,0,0.0,12.0,10.74390243902439
2024,Las Vegas Grand Prix,piastri,McLaren,8,8,0,7,262.0,4.0,5.688432283973659,4.745217333247226,608.0,0,1,0,1,0.0,12.0,10.74390243902439
2024,Las Vegas Grand Prix,hulkenberg,Haas F1 Team,9,9,0,8,31.0,10.0,13.064666104680605,12.345750194800791,46.0,0,1,0,1,0.0,12.0,14.390243902439025
2024,Las Vegas Grand Prix,tsunoda,RB F1 Team,7,7,0,9,28.0,11.0,13.701345038537772,12.949283344609343,44.0,0,1,0,-2,0.0,12.0,12.0
2024,Las Vegas Grand Prix,perez,Red Bull,15,16,-1,10,151.0,8.0,11.534795467918611,7.385660954353815,555.0,0,1,0,5,0.0,12.0,6.686991869918699
2024,Las Vegas Grand Prix,alonso,Aston Martin,16,17,-1,11,62.0,9.0,12.89459974449796,14.105484479846073,86.0,0,0,0,5,0.0,12.0,11.943181818181818
2024,Las Vegas Grand Prix,kevin_magnussen,Haas F1 Team,12,12,0,12,14.0,13.0,11.82429454702579,12.345750194800791,50.0,0,0,0,0,0.0,12.0,14.390243902439025
2024,Las Vegas Grand Prix,zhou,Sauber,13,13,0,13,0.0,21.0,16.055866398921538,15.468681842031708,0.0,0,0,0,0,0.0,12.0,13.914634146341463
2024,Las Vegas Grand Prix,colapinto,Williams,0,14,-14,14,5.0,19.0,12.92364603202127,14.839592960240156,17.0,0,0,0,-14,0.0,12.0,14.699186991869919
2024,Las Vegas Grand Prix,stroll,Aston Martin,18,20,-2,15,24.0,13.0,15.316369215194186,14.105484479846073,86.0,0,0,0,3,0.0,12.0,11.943181818181818
2024,Las Vegas Grand Prix,lawson,RB F1 Team,14,15,-1,16,4.0,20.0,11.76613684447146,12.949283344609343,46.0,0,0,0,-2,0.0,12.0,12.0
2024,Las Vegas Grand Prix,ocon,Alpine F1 Team,11,11,0,17,23.0,14.0,10.694936937917362,10.178755812696362,49.0,0,0,0,-6,0.0,12.0,10.056818181818182
2024,Las Vegas Grand Prix,bottas,Sauber,19,19,0,18,0.0,23.0,14.881783963286626,15.468681842031708,0.0,0,0,0,1,0.0,12.0,13.914634146341463
2024,Las Vegas Grand Prix,albon,Williams,17,18,-1,19,12.0,16.0,16.342629573212694,14.839592960240156,17.0,0,0,1,-2,0.0,12.0,14.699186991869919
2024,Las Vegas Grand Prix,gasly,Alpine F1 Team,3,3,0,20,26.0,12.0,9.66257468747536,10.178755812696362,49.0,0,0,1,-17,0.0,12.0,10.056818181818182
2024,Qatar Grand Prix,max_verstappen,Red Bull,2,1,1,1,403.0,1.0,3.7655685894254023,7.419962673291272,555.0,1,1,0,1,0.0,2.0,6.686991869918699
2024,Qatar Grand Prix,leclerc,Ferrari,5,5,0,2,319.0,3.0,3.7432135353687257,5.185016834127237,584.0,1,1,0,3,0.0,8.0,6.703252032520325
2024,Qatar Grand Prix,piastri,McLaren,4,4,0,3,268.0,4.0,6.0819026589302,5.271652213747583,608.0,1,1,0,1,0.0,12.0,10.74390243902439
2024,Qatar Grand Prix,russell,Mercedes,1,2,-1,4,217.0,6.0,4.033385151326256,5.400800512288734,425.0,0,1,0,-3,0.0,17.0,4.199186991869919
2024,Qatar Grand Prix,gasly,Alpine F1 Team,11,11,0,5,26.0,12.0,12.763802755308204,12.675129450500618,49.0,0,1,0,6,0.0,11.0,10.056818181818182
2024,Qatar Grand Prix,sainz,Ferrari,7,7,0,6,259.0,5.0,6.627007828930142,5.185016834127237,619.0,0,1,0,1,0.0,7.0,6.703252032520325
2024,Qatar Grand Prix,alonso,Aston Martin,8,8,0,7,62.0,9.0,12.326219734262022,13.773839085194613,86.0,0,1,0,1,0.0,3.0,11.943181818181818
2024,Qatar Grand Prix,zhou,Sauber,12,12,0,8,0.0,21.0,15.13910633910271,15.478080964310807,0.0,0,1,0,4,0.0,12.0,13.914634146341463
2024,Qatar Grand Prix,kevin_magnussen,Haas F1 Team,10,10,0,9,14.0,15.0,11.877006199362691,11.642025028784197,50.0,0,1,0,1,0.0,12.0,14.390243902439025
2024,Qatar Grand Prix,norris,McLaren,3,3,0,10,340.0,2.0,4.461401768564965,5.271652213747583,640.0,0,1,0,-7,0.0,9.0,10.74390243902439
2024,Qatar Grand Prix,bottas,Sauber,13,13,0,11,0.0,23.0,15.817248917302368,15.478080964310807,4.0,0,0,0,2,0.0,20.0,13.914634146341463
2024,Qatar Grand Prix,hamilton,Mercedes,6,6,0,12,208.0,7.0,6.768215873251212,5.400800512288734,446.0,0,0,0,-6,0.0,1.0,4.199186991869919
2024,Qatar Grand Prix,tsunoda,RB F1 Team,14,14,0,13,30.0,11.0,12.290941311372244,12.814445622089975,46.0,0,0,0,1,0.0,13.0,12.0
2024,Qatar Grand Prix,lawson,RB F1 Team,17,17,0,14,4.0,20.0,13.089706605086985,12.814445622089975,46.0,0,0,0,3,0.0,12.0,12.0
2024,Qatar Grand Prix,albon,Williams,16,16,0,15,12.0,16.0,17.139840823116185,15.337715148314558,17.0,0,0,0,1,0.0,12.0,14.699186991869919
2024,Qatar Grand Prix,hulkenberg,Haas F1 Team,18,18,0,16,35.0,10.0,11.545266041010285,11.642025028784197,54.0,0,0,1,2,0.0,12.0,14.390243902439025
2024,Qatar Grand Prix,perez,Red Bull,9,9,0,17,152.0,8.0,11.07435675715714,7.419962673291272,581.0,0,0,1,-8,0.0,4.0,6.686991869918699
2024,Qatar Grand Prix,stroll,Aston Martin,15,15,0,18,24.0,13.0,15.221458436127204,13.773839085194613,92.0,0,0,1,-3,0.0,6.0,11.943181818181818
2024,Qatar Grand Prix,colapinto,Williams,19,19,0,19,5.0,19.0,13.27553150415242,15.337715148314558,17.0,0,0,1,0,0.0,12.0,14.699186991869919
2024,Qatar Grand Prix,ocon,Alpine F1 Team,20,20,0,20,23.0,14.0,12.586456145693033,12.675129450500618,59.0,0,0,1,0,0.0,5.0,10.056818181818182
2024,Abu Dhabi Grand Prix,norris,McLaren,1,1,0,1,349.0,2.0,6.12298141579597,5.64015658905582,640.0,1,1,0,0,0.0,6.5,10.74390243902439
2024,Abu Dhabi Grand Prix,sainz,Ferrari,3,3,0,2,272.0,5.0,6.438905451496452,4.829511745847566,619.0,1,1,0,1,0.0,8.0,6.703252032520325
2024,Abu Dhabi Grand Prix,leclerc,Ferrari,19,14,5,3,341.0,3.0,3.2202494187973367,4.829511745847566,652.0,1,1,0,16,0.0,7.0,6.703252032520325
2024,Abu Dhabi Grand Prix,hamilton,Mercedes,16,18,-2,4,211.0,7.0,8.337751279226975,6.18056044204181,446.0,0,1,0,12,0.0,4.5,4.199186991869919
2024,Abu Dhabi Grand Prix,russell,Mercedes,6,7,-1,5,235.0,6.0,4.023369604856647,6.18056044204181,468.0,0,1,0,1,0.0,13.75,4.199186991869919
2024,Abu Dhabi Grand Prix,max_verstappen,Red Bull,4,5,-1,6,429.0,1.0,2.935897923817292,7.893973922026366,581.0,0,1,0,-2,0.0,2.1666666666666665,6.686991869918699
2024,Abu Dhabi Grand Prix,gasly,Alpine F1 Team,5,6,-1,7,36.0,11.0,10.434661679481565,12.622590609728414,59.0,0,1,0,-2,0.0,12.833333333333334,10.056818181818182
2024,Abu Dhabi Grand Prix,hulkenberg,Haas F1 Team,7,4,3,8,37.0,10.0,12.881686371713402,11.899417547691712,54.0,0,1,0,-1,0.0,12.666666666666666,14.390243902439025
2024,Abu Dhabi Grand Prix,alonso,Aston Martin,8,8,0,9,68.0,9.0,10.72835364300071,13.391687318743353,92.0,0,1,0,-1,0.0,12.0,11.943181818181818
2024,Abu Dhabi Grand Prix,piastri,McLaren,2,2,0,10,291.0,4.0,5.15733176231567,5.64015658905582,666.0,0,1,0,-8,0.0,12.0,10.74390243902439
2024,Abu Dhabi Grand Prix,albon,Williams,18,16,2,11,12.0,16.0,16.497888507488,15.836400657182985,17.0,0,0,0,7,0.0,7.666666666666667,14.699186991869919
2024,Abu Dhabi Grand Prix,tsunoda,RB F1 Team,11,11,0,12,30.0,12.0,12.503658940722826,13.020168239166273,46.0,0,0,0,-1,0.0,7.5,12.0
2024,Abu Dhabi Grand Prix,zhou,Sauber,15,17,-2,13,4.0,20.0,12.997374208191772,13.68416570288217,4.0,0,0,0,2,0.0,12.0,13.914634146341463
2024,Abu Dhabi Grand Prix,stroll,Aston Martin,13,13,0,14,24.0,13.0,16.055020994485993,13.391687318743353,94.0,0,0,0,-1,0.0,13.666666666666666,11.943181818181818
2024,Abu Dhabi Grand Prix,doohan,Alpine F1 Team,17,20,-3,15,0.0,20.0,15.0,12.622590609728414,65.0,0,0,0,2,0.0,12.0,10.056818181818182
2024,Abu Dhabi Grand Prix,kevin_magnussen,Haas F1 Team,14,15,-1,16,16.0,15.0,11.013904151068418,11.899417547691712,58.0,0,0,0,-2,0.0,14.4,14.390243902439025
2024,Abu Dhabi Grand Prix,lawson,RB F1 Team,12,12,0,17,4.0,21.0,13.370732921429322,13.020168239166273,46.0,0,0,1,-5,0.0,12.0,12.0
2024,Abu Dhabi Grand Prix,bottas,Sauber,9,9,0,18,0.0,22.0,14.372074087467972,13.68416570288217,4.0,0,0,1,-9,0.0,5.5,13.914634146341463
2024,Abu Dhabi Grand Prix,colapinto,Williams,20,19,1,19,5.0,19.0,15.097929681243633,15.836400657182985,17.0,0,0,1,1,0.0,12.0,14.699186991869919
2024,Abu Dhabi Grand Prix,perez,Red Bull,10,10,0,20,152.0,8.0,12.852049920235444,7.893973922026366,589.0,0,0,1,-10,0.0,10.0,6.686991869918699
